group	cond	seed	dim	layers	epoch	pt_id
main	no_decl	2	64	2	8	0.9043
main	no_decl	2	64	2	9	0.9506
main	no_decl	2	64	2	10	0.9506
main	no_decl	2	64	2	11	0.9614
main	no_decl	2	64	2	12	0.9753
main	no_decl	2	64	2	13	0.9753
main	no_decl	2	64	2	14	0.9799
main	no_decl	2	64	2	15	0.9884
main	no_decl	2	64	2	16	0.9977
main	no_decl	2	64	2	17	1.0000
main	no_decl	2	64	2	18	1.0000
main	no_decl	2	64	2	19	1.0000
main	no_decl	2	64	2	20	1.0000
main	no_decl	2	64	2	21	1.0000
main	no_decl	2	64	2	22	1.0000
main	no_decl	2	64	2	23	1.0000
main	no_decl	2	64	2	24	1.0000
main	no_decl	2	64	2	25	1.0000
main	no_decl	2	64	2	26	1.0000
main	no_decl	2	64	2	27	1.0000
main	no_decl	2	64	2	28	1.0000
main	no_decl	2	64	2	29	1.0000
main	no_decl	2	64	2	30	1.0000
main	no_decl	2	64	2	31	1.0000
main	no_decl	2	64	2	32	1.0000
main	no_decl	2	64	2	33	1.0000
main	no_decl	2	64	2	34	1.0000
main	no_decl	2	64	2	35	1.0000
main	no_decl	2	64	2	36	1.0000
main	no_decl	2	64	2	37	1.0000
main	no_decl	2	64	2	38	1.0000
main	no_decl	2	64	2	39	1.0000
main	no_decl	2	64	2	40	1.0000
main	no_decl	2	64	2	41	1.0000
main	no_decl	2	64	2	42	1.0000
main	no_decl	2	64	2	43	1.0000
main	no_decl	2	64	2	44	1.0000
main	no_decl	2	64	2	45	1.0000
main	no_decl	2	64	2	46	1.0000
main	no_decl	2	64	2	47	1.0000
main	no_decl	2	64	2	48	1.0000
main	no_decl	2	64	2	49	1.0000
main	no_decl	2	64	2	50	1.0000
main	no_decl	2	64	2	51	1.0000
main	no_decl	2	64	2	52	1.0000
main	no_decl	2	64	2	53	1.0000
main	no_decl	2	64	2	54	1.0000
main	no_decl	2	64	2	55	1.0000
main	no_decl	2	64	2	56	1.0000
main	no_decl	2	64	2	57	1.0000
main	no_decl	2	64	2	58	1.0000
main	no_decl	2	64	2	59	1.0000
main	no_decl	2	64	2	60	1.0000
main	no_decl	3	64	2	1	0.0000
main	no_decl	3	64	2	2	0.6597
main	no_decl	3	64	2	3	0.7045
main	no_decl	3	64	2	4	0.7531
main	no_decl	3	64	2	5	0.7531
main	no_decl	3	64	2	6	0.7593
main	no_decl	3	64	2	7	0.8472
main	no_decl	3	64	2	8	0.9012
main	no_decl	3	64	2	9	0.9012
main	no_decl	3	64	2	10	0.9012
main	no_decl	3	64	2	11	0.9059
main	no_decl	3	64	2	12	0.9660
main	no_decl	3	64	2	13	0.9707
main	no_decl	3	64	2	14	0.9753
main	no_decl	3	64	2	15	0.9753
main	no_decl	3	64	2	16	0.9799
main	no_decl	3	64	2	17	0.9830
main	no_decl	3	64	2	18	0.9884
main	no_decl	3	64	2	19	0.9992
main	no_decl	3	64	2	20	1.0000
main	no_decl	3	64	2	21	1.0000
main	no_decl	3	64	2	22	1.0000
main	no_decl	3	64	2	23	1.0000
main	no_decl	3	64	2	24	1.0000
main	no_decl	3	64	2	25	1.0000
main	no_decl	3	64	2	26	1.0000
main	no_decl	3	64	2	27	1.0000
main	no_decl	3	64	2	28	1.0000
main	no_decl	3	64	2	29	1.0000
main	no_decl	3	64	2	30	1.0000
main	no_decl	3	64	2	31	1.0000
main	no_decl	3	64	2	32	1.0000
main	no_decl	3	64	2	33	1.0000
main	no_decl	3	64	2	34	1.0000
main	no_decl	3	64	2	35	1.0000
main	no_decl	3	64	2	36	1.0000
main	no_decl	3	64	2	37	1.0000
main	no_decl	3	64	2	38	1.0000
main	no_decl	3	64	2	39	1.0000
main	no_decl	3	64	2	40	1.0000
main	no_decl	3	64	2	41	1.0000
main	no_decl	3	64	2	42	1.0000
main	no_decl	3	64	2	43	1.0000
main	no_decl	3	64	2	44	1.0000
main	no_decl	3	64	2	45	1.0000
main	no_decl	3	64	2	46	1.0000
main	no_decl	3	64	2	47	1.0000
main	no_decl	3	64	2	48	1.0000
main	no_decl	3	64	2	49	1.0000
main	no_decl	3	64	2	50	1.0000
main	no_decl	3	64	2	51	1.0000
main	no_decl	3	64	2	52	1.0000
main	no_decl	3	64	2	53	1.0000
main	no_decl	3	64	2	54	1.0000
main	no_decl	3	64	2	55	1.0000
main	no_decl	3	64	2	56	1.0000
main	no_decl	3	64	2	57	1.0000
main	no_decl	3	64	2	58	1.0000
main	no_decl	3	64	2	59	1.0000
main	no_decl	3	64	2	60	1.0000
main	no_decl	4	64	2	1	0.6559
main	no_decl	4	64	2	2	0.7037
main	no_decl	4	64	2	3	0.7469
main	no_decl	4	64	2	4	0.8032
main	no_decl	4	64	2	5	0.8094
main	no_decl	4	64	2	6	0.8210
main	no_decl	4	64	2	7	0.8356
main	no_decl	4	64	2	8	0.8488
main	no_decl	4	64	2	9	0.8526
main	no_decl	4	64	2	10	0.8542
main	no_decl	4	64	2	11	0.8596
main	no_decl	4	64	2	12	0.8673
main	no_decl	4	64	2	13	0.8843
main	no_decl	4	64	2	14	0.9020
main	no_decl	4	64	2	15	0.9344
main	no_decl	4	64	2	16	0.9506
main	no_decl	4	64	2	17	0.9514
main	no_decl	4	64	2	18	0.9630
main	no_decl	4	64	2	19	0.9969
main	no_decl	4	64	2	20	1.0000
main	no_decl	4	64	2	21	1.0000
main	no_decl	4	64	2	22	1.0000
main	no_decl	4	64	2	23	1.0000
main	no_decl	4	64	2	24	1.0000
main	no_decl	4	64	2	25	1.0000
main	no_decl	4	64	2	26	1.0000
main	no_decl	4	64	2	27	1.0000
main	no_decl	4	64	2	28	1.0000
main	no_decl	4	64	2	29	1.0000
main	no_decl	4	64	2	30	1.0000
main	no_decl	4	64	2	31	1.0000
main	no_decl	4	64	2	32	1.0000
main	no_decl	4	64	2	33	1.0000
main	no_decl	4	64	2	34	1.0000
main	no_decl	4	64	2	35	1.0000
main	no_decl	4	64	2	36	1.0000
main	no_decl	4	64	2	37	1.0000
main	no_decl	4	64	2	38	1.0000
main	no_decl	4	64	2	39	1.0000
main	no_decl	4	64	2	40	1.0000
main	no_decl	4	64	2	41	1.0000
main	no_decl	4	64	2	42	1.0000
main	no_decl	4	64	2	43	1.0000
main	no_decl	4	64	2	44	1.0000
main	no_decl	4	64	2	45	1.0000
main	no_decl	4	64	2	46	1.0000
main	no_decl	4	64	2	47	1.0000
main	no_decl	4	64	2	48	1.0000
main	no_decl	4	64	2	49	1.0000
main	no_decl	4	64	2	50	1.0000
main	no_decl	4	64	2	51	1.0000
main	no_decl	4	64	2	52	1.0000
main	no_decl	4	64	2	53	1.0000
main	no_decl	4	64	2	54	1.0000
main	no_decl	4	64	2	55	1.0000
main	no_decl	4	64	2	56	1.0000
main	no_decl	4	64	2	57	1.0000
main	no_decl	4	64	2	58	1.0000
main	no_decl	4	64	2	59	1.0000
main	no_decl	4	64	2	60	1.0000
main	no_decl	5	64	2	1	0.0463
main	no_decl	5	64	2	2	0.6528
main	no_decl	5	64	2	3	0.7932
main	no_decl	5	64	2	4	0.8002
main	no_decl	5	64	2	5	0.8657
main	no_decl	5	64	2	6	0.9259
main	no_decl	5	64	2	7	0.9259
main	no_decl	5	64	2	8	0.9259
main	no_decl	5	64	2	9	0.9259
main	no_decl	5	64	2	10	0.9313
main	no_decl	5	64	2	11	0.9985
main	no_decl	5	64	2	12	1.0000
main	no_decl	5	64	2	13	1.0000
main	no_decl	5	64	2	14	1.0000
main	no_decl	5	64	2	15	1.0000
main	no_decl	5	64	2	16	1.0000
main	no_decl	5	64	2	17	1.0000
main	no_decl	5	64	2	18	1.0000
main	no_decl	5	64	2	19	1.0000
main	no_decl	5	64	2	20	1.0000
main	no_decl	5	64	2	21	1.0000
main	no_decl	5	64	2	22	1.0000
main	no_decl	5	64	2	23	1.0000
main	no_decl	5	64	2	24	1.0000
main	no_decl	5	64	2	25	1.0000
main	no_decl	5	64	2	26	1.0000
main	no_decl	5	64	2	27	1.0000
main	no_decl	5	64	2	28	1.0000
main	no_decl	5	64	2	29	1.0000
main	no_decl	5	64	2	30	1.0000
main	no_decl	5	64	2	31	1.0000
main	no_decl	5	64	2	32	1.0000
main	no_decl	5	64	2	33	1.0000
main	no_decl	5	64	2	34	1.0000
main	no_decl	5	64	2	35	1.0000
main	no_decl	5	64	2	36	1.0000
main	no_decl	5	64	2	37	1.0000
main	no_decl	5	64	2	38	1.0000
main	no_decl	5	64	2	39	1.0000
main	no_decl	5	64	2	40	1.0000
main	no_decl	5	64	2	41	1.0000
main	no_decl	5	64	2	42	1.0000
main	no_decl	5	64	2	43	1.0000
main	no_decl	5	64	2	44	1.0000
main	no_decl	5	64	2	45	1.0000
main	no_decl	5	64	2	46	1.0000
main	no_decl	5	64	2	47	1.0000
main	no_decl	5	64	2	48	1.0000
main	no_decl	5	64	2	49	1.0000
main	no_decl	5	64	2	50	1.0000
main	no_decl	5	64	2	51	1.0000
main	no_decl	5	64	2	52	1.0000
main	no_decl	5	64	2	53	1.0000
main	no_decl	5	64	2	54	1.0000
main	no_decl	5	64	2	55	1.0000
main	no_decl	5	64	2	56	1.0000
main	no_decl	5	64	2	57	1.0000
main	no_decl	5	64	2	58	1.0000
main	no_decl	5	64	2	59	1.0000
main	no_decl	5	64	2	60	1.0000
main	no_decl	6	64	2	1	0.5556
main	no_decl	6	64	2	2	0.5556
main	no_decl	6	64	2	3	0.5741
main	no_decl	6	64	2	4	0.6049
main	no_decl	6	64	2	5	0.6034
main	no_decl	6	64	2	6	0.6080
main	no_decl	6	64	2	7	0.6250
main	no_decl	6	64	2	8	0.6759
main	no_decl	6	64	2	9	0.7785
main	no_decl	6	64	2	10	0.9136
main	no_decl	6	64	2	11	0.9259
main	no_decl	6	64	2	12	0.9259
main	no_decl	6	64	2	13	0.9290
main	no_decl	6	64	2	14	0.9421
main	no_decl	6	64	2	15	0.9591
main	no_decl	6	64	2	16	0.9792
main	no_decl	6	64	2	17	0.9861
main	no_decl	6	64	2	18	0.9931
main	no_decl	6	64	2	19	1.0000
main	no_decl	6	64	2	20	1.0000
main	no_decl	6	64	2	21	1.0000
main	no_decl	6	64	2	22	1.0000
main	no_decl	6	64	2	23	1.0000
main	no_decl	6	64	2	24	1.0000
main	no_decl	6	64	2	25	1.0000
main	no_decl	6	64	2	26	1.0000
main	no_decl	6	64	2	27	1.0000
main	no_decl	6	64	2	28	1.0000
main	no_decl	6	64	2	29	1.0000
main	no_decl	6	64	2	30	1.0000
main	no_decl	6	64	2	31	1.0000
main	no_decl	6	64	2	32	1.0000
main	no_decl	6	64	2	33	1.0000
main	no_decl	6	64	2	34	1.0000
main	no_decl	6	64	2	35	1.0000
main	no_decl	6	64	2	36	1.0000
main	no_decl	6	64	2	37	1.0000
main	no_decl	6	64	2	38	1.0000
main	no_decl	6	64	2	39	1.0000
main	no_decl	6	64	2	40	1.0000
main	no_decl	6	64	2	41	1.0000
main	no_decl	6	64	2	42	1.0000
main	no_decl	6	64	2	43	1.0000
main	no_decl	6	64	2	44	1.0000
main	no_decl	6	64	2	45	1.0000
main	no_decl	6	64	2	46	1.0000
main	no_decl	6	64	2	47	1.0000
main	no_decl	6	64	2	48	1.0000
main	no_decl	6	64	2	49	1.0000
main	no_decl	6	64	2	50	1.0000
main	no_decl	6	64	2	51	1.0000
main	no_decl	6	64	2	52	1.0000
main	no_decl	6	64	2	53	1.0000
main	no_decl	6	64	2	54	1.0000
main	no_decl	6	64	2	55	1.0000
main	no_decl	6	64	2	56	1.0000
main	no_decl	6	64	2	57	1.0000
main	no_decl	6	64	2	58	1.0000
main	no_decl	6	64	2	59	1.0000
main	no_decl	6	64	2	60	1.0000
main	no_decl	7	64	2	1	0.0000
main	no_decl	7	64	2	2	0.5556
main	no_decl	7	64	2	3	0.5556
main	no_decl	7	64	2	4	0.5556
main	no_decl	7	64	2	5	0.5556
main	no_decl	7	64	2	6	0.5556
main	no_decl	7	64	2	7	0.5679
main	no_decl	7	64	2	8	0.6698
main	no_decl	7	64	2	9	0.7122
main	no_decl	7	64	2	10	0.7500
main	no_decl	7	64	2	11	0.7909
main	no_decl	7	64	2	12	0.8681
main	no_decl	7	64	2	13	0.9344
main	no_decl	7	64	2	14	0.9730
main	no_decl	7	64	2	15	0.9753
main	no_decl	7	64	2	16	0.9753
main	no_decl	7	64	2	17	1.0000
main	no_decl	7	64	2	18	1.0000
main	no_decl	7	64	2	19	1.0000
main	no_decl	7	64	2	20	1.0000
main	no_decl	7	64	2	21	1.0000
main	no_decl	7	64	2	22	1.0000
main	no_decl	7	64	2	23	1.0000
main	no_decl	7	64	2	24	1.0000
main	no_decl	7	64	2	25	1.0000
main	no_decl	7	64	2	26	1.0000
main	no_decl	7	64	2	27	1.0000
main	no_decl	7	64	2	28	1.0000
main	no_decl	7	64	2	29	1.0000
main	no_decl	7	64	2	30	1.0000
main	no_decl	7	64	2	31	1.0000
main	no_decl	7	64	2	32	1.0000
main	no_decl	7	64	2	33	1.0000
main	no_decl	7	64	2	34	1.0000
main	no_decl	7	64	2	35	1.0000
main	no_decl	7	64	2	36	1.0000
main	no_decl	7	64	2	37	1.0000
main	no_decl	7	64	2	38	1.0000
main	no_decl	7	64	2	39	1.0000
main	no_decl	7	64	2	40	1.0000
main	no_decl	7	64	2	41	1.0000
main	no_decl	7	64	2	42	1.0000
main	no_decl	7	64	2	43	1.0000
main	no_decl	7	64	2	44	1.0000
main	no_decl	7	64	2	45	1.0000
main	no_decl	7	64	2	46	1.0000
main	no_decl	7	64	2	47	1.0000
main	no_decl	7	64	2	48	1.0000
main	no_decl	7	64	2	49	1.0000
main	no_decl	7	64	2	50	1.0000
main	no_decl	7	64	2	51	1.0000
main	no_decl	7	64	2	52	1.0000
main	no_decl	7	64	2	53	1.0000
main	no_decl	7	64	2	54	1.0000
main	no_decl	7	64	2	55	1.0000
main	no_decl	7	64	2	56	1.0000
main	no_decl	7	64	2	57	1.0000
main	no_decl	7	64	2	58	1.0000
main	no_decl	7	64	2	59	1.0000
main	no_decl	7	64	2	60	1.0000
main	no_decl	8	64	2	1	0.0000
main	no_decl	8	64	2	2	0.5556
main	no_decl	8	64	2	3	0.5818
main	no_decl	8	64	2	4	0.6543
main	no_decl	8	64	2	5	0.6543
main	no_decl	8	64	2	6	0.6813
main	no_decl	8	64	2	7	0.7160
main	no_decl	8	64	2	8	0.8897
main	no_decl	8	64	2	9	0.9012
main	no_decl	8	64	2	10	0.9012
main	no_decl	8	64	2	11	0.9012
main	no_decl	8	64	2	12	0.9059
main	no_decl	8	64	2	13	0.9282
main	no_decl	8	64	2	14	0.9414
main	no_decl	8	64	2	15	0.9583
main	no_decl	8	64	2	16	0.9838
main	no_decl	8	64	2	17	1.0000
main	no_decl	8	64	2	18	1.0000
main	no_decl	8	64	2	19	1.0000
main	no_decl	8	64	2	20	1.0000
main	no_decl	8	64	2	21	1.0000
main	no_decl	8	64	2	22	1.0000
main	no_decl	8	64	2	23	1.0000
main	no_decl	8	64	2	24	1.0000
main	no_decl	8	64	2	25	1.0000
main	no_decl	8	64	2	26	1.0000
main	no_decl	8	64	2	27	1.0000
main	no_decl	8	64	2	28	1.0000
main	no_decl	8	64	2	29	1.0000
main	no_decl	8	64	2	30	1.0000
main	no_decl	8	64	2	31	1.0000
main	no_decl	8	64	2	32	1.0000
main	no_decl	8	64	2	33	1.0000
main	no_decl	8	64	2	34	1.0000
main	no_decl	8	64	2	35	1.0000
main	no_decl	8	64	2	36	1.0000
main	no_decl	8	64	2	37	1.0000
main	no_decl	8	64	2	38	1.0000
main	no_decl	8	64	2	39	1.0000
main	no_decl	8	64	2	40	1.0000
main	no_decl	8	64	2	41	1.0000
main	no_decl	8	64	2	42	1.0000
main	no_decl	8	64	2	43	1.0000
main	no_decl	8	64	2	44	1.0000
main	no_decl	8	64	2	45	1.0000
main	no_decl	8	64	2	46	1.0000
main	no_decl	8	64	2	47	1.0000
main	no_decl	8	64	2	48	1.0000
main	no_decl	8	64	2	49	1.0000
main	no_decl	8	64	2	50	1.0000
main	no_decl	8	64	2	51	1.0000
main	no_decl	8	64	2	52	1.0000
main	no_decl	8	64	2	53	1.0000
main	no_decl	8	64	2	54	1.0000
main	no_decl	8	64	2	55	1.0000
main	no_decl	8	64	2	56	1.0000
main	no_decl	8	64	2	57	1.0000
main	no_decl	8	64	2	58	1.0000
main	no_decl	8	64	2	59	1.0000
main	no_decl	8	64	2	60	1.0000
main	no_decl	9	64	2	1	0.0015
main	no_decl	9	64	2	2	0.6049
main	no_decl	9	64	2	3	0.6049
main	no_decl	9	64	2	4	0.6049
main	no_decl	9	64	2	5	0.6289
main	no_decl	9	64	2	6	0.9059
main	no_decl	9	64	2	7	0.9082
main	no_decl	9	64	2	8	0.9221
main	no_decl	9	64	2	9	0.9506
main	no_decl	9	64	2	10	0.9506
main	no_decl	9	64	2	11	0.9506
main	no_decl	9	64	2	12	0.9583
main	no_decl	9	64	2	13	0.9730
main	no_decl	9	64	2	14	0.9776
main	no_decl	9	64	2	15	0.9830
main	no_decl	9	64	2	16	0.9907
main	no_decl	9	64	2	17	0.9992
main	no_decl	9	64	2	18	1.0000
main	no_decl	9	64	2	19	1.0000
main	no_decl	9	64	2	20	1.0000
main	no_decl	9	64	2	21	1.0000
main	no_decl	9	64	2	22	1.0000
main	no_decl	9	64	2	23	1.0000
main	no_decl	9	64	2	24	1.0000
main	no_decl	9	64	2	25	1.0000
main	no_decl	9	64	2	26	1.0000
main	no_decl	9	64	2	27	1.0000
main	no_decl	9	64	2	28	1.0000
main	no_decl	9	64	2	29	1.0000
main	no_decl	9	64	2	30	1.0000
main	no_decl	9	64	2	31	1.0000
main	no_decl	9	64	2	32	1.0000
main	no_decl	9	64	2	33	1.0000
main	no_decl	9	64	2	34	1.0000
main	no_decl	9	64	2	35	1.0000
main	no_decl	9	64	2	36	1.0000
main	no_decl	9	64	2	37	1.0000
main	no_decl	9	64	2	38	1.0000
main	no_decl	9	64	2	39	1.0000
main	no_decl	9	64	2	40	1.0000
main	no_decl	9	64	2	41	1.0000
main	no_decl	9	64	2	42	1.0000
main	no_decl	9	64	2	43	1.0000
main	no_decl	9	64	2	44	1.0000
main	no_decl	9	64	2	45	1.0000
main	no_decl	9	64	2	46	1.0000
main	no_decl	9	64	2	47	1.0000
main	no_decl	9	64	2	48	1.0000
main	no_decl	9	64	2	49	1.0000
main	no_decl	9	64	2	50	1.0000
main	no_decl	9	64	2	51	1.0000
main	no_decl	9	64	2	52	1.0000
main	no_decl	9	64	2	53	1.0000
main	no_decl	9	64	2	54	1.0000
main	no_decl	9	64	2	55	1.0000
main	no_decl	9	64	2	56	1.0000
main	no_decl	9	64	2	57	1.0000
main	no_decl	9	64	2	58	1.0000
main	no_decl	9	64	2	59	1.0000
main	no_decl	9	64	2	60	1.0000
main	decl_full	0	64	2	1	0.0000
main	decl_full	0	64	2	2	0.3210
main	decl_full	0	64	2	3	0.6705
main	decl_full	0	64	2	4	0.7145
main	decl_full	0	64	2	5	0.7160
main	decl_full	0	64	2	6	0.7215
main	decl_full	0	64	2	7	0.7338
main	decl_full	0	64	2	8	0.7793
main	decl_full	0	64	2	9	0.8349
main	decl_full	0	64	2	10	0.8927
main	decl_full	0	64	2	11	0.9545
main	decl_full	0	64	2	12	0.9753
main	decl_full	0	64	2	13	0.9753
main	decl_full	0	64	2	14	1.0000
main	decl_full	0	64	2	15	1.0000
main	decl_full	0	64	2	16	1.0000
main	decl_full	0	64	2	17	1.0000
main	decl_full	0	64	2	18	1.0000
main	decl_full	0	64	2	19	1.0000
main	decl_full	0	64	2	20	1.0000
main	decl_full	0	64	2	21	1.0000
main	decl_full	0	64	2	22	1.0000
main	decl_full	0	64	2	23	1.0000
main	decl_full	0	64	2	24	1.0000
main	decl_full	0	64	2	25	1.0000
main	decl_full	0	64	2	26	1.0000
main	decl_full	0	64	2	27	1.0000
main	decl_full	0	64	2	28	1.0000
main	decl_full	0	64	2	29	1.0000
main	decl_full	0	64	2	30	1.0000
main	decl_full	0	64	2	31	1.0000
main	decl_full	0	64	2	32	1.0000
main	decl_full	0	64	2	33	1.0000
main	decl_full	0	64	2	34	1.0000
main	decl_full	0	64	2	35	1.0000
main	decl_full	0	64	2	36	1.0000
main	decl_full	0	64	2	37	1.0000
main	decl_full	0	64	2	38	1.0000
main	decl_full	0	64	2	39	1.0000
main	decl_full	0	64	2	40	1.0000
main	decl_full	0	64	2	41	1.0000
main	decl_full	0	64	2	42	1.0000
main	decl_full	0	64	2	43	1.0000
main	decl_full	0	64	2	44	1.0000
main	decl_full	0	64	2	45	1.0000
main	decl_full	0	64	2	46	1.0000
main	decl_full	0	64	2	47	1.0000
main	decl_full	0	64	2	48	1.0000
main	decl_full	0	64	2	49	1.0000
main	decl_full	0	64	2	50	1.0000
main	decl_full	0	64	2	51	1.0000
main	decl_full	0	64	2	52	1.0000
main	decl_full	0	64	2	53	1.0000
main	decl_full	0	64	2	54	1.0000
main	decl_full	0	64	2	55	1.0000
main	decl_full	0	64	2	56	1.0000
main	decl_full	0	64	2	57	1.0000
main	decl_full	0	64	2	58	1.0000
main	decl_full	0	64	2	59	1.0000
main	decl_full	0	64	2	60	1.0000
main	decl_full	1	64	2	1	0.0679
main	decl_full	1	64	2	2	0.5802
main	decl_full	1	64	2	3	0.5802
main	decl_full	1	64	2	4	0.5633
main	decl_full	1	64	2	5	0.5602
main	decl_full	1	64	2	6	0.5610
main	decl_full	1	64	2	7	0.6906
main	decl_full	1	64	2	8	0.8133
main	decl_full	1	64	2	9	0.8256
main	decl_full	1	64	2	10	0.8457
main	decl_full	1	64	2	11	0.9483
main	decl_full	1	64	2	12	0.9684
main	decl_full	1	64	2	13	0.9753
main	decl_full	1	64	2	14	0.9776
main	decl_full	1	64	2	15	0.9830
main	decl_full	1	64	2	16	0.9907
main	decl_full	1	64	2	17	1.0000
main	decl_full	1	64	2	18	1.0000
main	decl_full	1	64	2	19	1.0000
main	decl_full	1	64	2	20	1.0000
main	decl_full	1	64	2	21	1.0000
main	decl_full	1	64	2	22	1.0000
main	decl_full	1	64	2	23	1.0000
main	decl_full	1	64	2	24	1.0000
main	decl_full	1	64	2	25	1.0000
main	decl_full	1	64	2	26	1.0000
main	decl_full	1	64	2	27	1.0000
main	decl_full	1	64	2	28	1.0000
main	decl_full	1	64	2	29	1.0000
main	decl_full	1	64	2	30	1.0000
main	decl_full	1	64	2	31	1.0000
main	decl_full	1	64	2	32	1.0000
main	decl_full	1	64	2	33	1.0000
main	decl_full	1	64	2	34	1.0000
main	decl_full	1	64	2	35	1.0000
main	decl_full	1	64	2	36	1.0000
main	decl_full	1	64	2	37	1.0000
main	decl_full	1	64	2	38	1.0000
main	decl_full	1	64	2	39	1.0000
main	decl_full	1	64	2	40	1.0000
main	decl_full	1	64	2	41	1.0000
main	decl_full	1	64	2	42	1.0000
main	decl_full	1	64	2	43	1.0000
main	decl_full	1	64	2	44	1.0000
main	decl_full	1	64	2	45	1.0000
main	decl_full	1	64	2	46	1.0000
main	decl_full	1	64	2	47	1.0000
main	decl_full	1	64	2	48	1.0000
main	decl_full	1	64	2	49	1.0000
main	decl_full	1	64	2	50	1.0000
main	decl_full	1	64	2	51	1.0000
main	decl_full	1	64	2	52	1.0000
main	decl_full	1	64	2	53	1.0000
main	decl_full	1	64	2	54	1.0000
main	decl_full	1	64	2	55	1.0000
main	decl_full	1	64	2	56	1.0000
main	decl_full	1	64	2	57	1.0000
main	decl_full	1	64	2	58	1.0000
main	decl_full	1	64	2	59	1.0000
main	decl_full	1	64	2	60	1.0000
main	decl_full	2	64	2	1	0.0000
main	decl_full	2	64	2	2	0.3719
main	decl_full	2	64	2	3	0.5926
main	decl_full	2	64	2	4	0.6659
main	decl_full	2	64	2	5	0.6613
main	decl_full	2	64	2	6	0.7577
main	decl_full	2	64	2	7	0.8488
main	decl_full	2	64	2	8	0.9205
main	decl_full	2	64	2	9	0.9506
main	decl_full	2	64	2	10	0.9506
main	decl_full	2	64	2	11	0.9614
main	decl_full	2	64	2	12	0.9753
main	decl_full	2	64	2	13	0.9753
main	decl_full	2	64	2	14	0.9799
main	decl_full	2	64	2	15	0.9884
main	decl_full	2	64	2	16	0.9977
main	decl_full	2	64	2	17	1.0000
main	decl_full	2	64	2	18	1.0000
main	decl_full	2	64	2	19	1.0000
main	decl_full	2	64	2	20	1.0000
main	decl_full	2	64	2	21	1.0000
main	decl_full	2	64	2	22	1.0000
main	decl_full	2	64	2	23	1.0000
main	decl_full	2	64	2	24	1.0000
main	decl_full	2	64	2	25	1.0000
main	decl_full	2	64	2	26	1.0000
main	decl_full	2	64	2	27	1.0000
main	decl_full	2	64	2	28	1.0000
main	decl_full	2	64	2	29	1.0000
main	decl_full	2	64	2	30	1.0000
main	decl_full	2	64	2	31	1.0000
main	decl_full	2	64	2	32	1.0000
main	decl_full	2	64	2	33	1.0000
main	decl_full	2	64	2	34	1.0000
main	decl_full	2	64	2	35	1.0000
main	decl_full	2	64	2	36	1.0000
main	decl_full	2	64	2	37	1.0000
main	decl_full	2	64	2	38	1.0000
main	decl_full	2	64	2	39	1.0000
main	decl_full	2	64	2	40	1.0000
main	decl_full	2	64	2	41	1.0000
main	decl_full	2	64	2	42	1.0000
main	decl_full	2	64	2	43	1.0000
main	decl_full	2	64	2	44	1.0000
main	decl_full	2	64	2	45	1.0000
main	decl_full	2	64	2	46	1.0000
main	decl_full	2	64	2	47	1.0000
main	decl_full	2	64	2	48	1.0000
main	decl_full	2	64	2	49	1.0000
main	decl_full	2	64	2	50	1.0000
main	decl_full	2	64	2	51	1.0000
main	decl_full	2	64	2	52	1.0000
main	decl_full	2	64	2	53	1.0000
main	decl_full	2	64	2	54	1.0000
main	decl_full	2	64	2	55	1.0000
main	decl_full	2	64	2	56	1.0000
main	decl_full	2	64	2	57	1.0000
main	decl_full	2	64	2	58	1.0000
main	decl_full	2	64	2	59	1.0000
main	decl_full	2	64	2	60	1.0000
main	decl_full	3	64	2	1	0.0000
main	decl_full	3	64	2	2	0.6667
main	decl_full	3	64	2	3	0.7037
main	decl_full	3	64	2	4	0.7531
main	decl_full	3	64	2	5	0.7531
main	decl_full	3	64	2	6	0.7546
main	decl_full	3	64	2	7	0.8241
main	decl_full	3	64	2	8	0.9012
main	decl_full	3	64	2	9	0.9012
main	decl_full	3	64	2	10	0.9012
main	decl_full	3	64	2	11	0.9128
main	decl_full	3	64	2	12	0.9637
main	decl_full	3	64	2	13	0.9684
main	decl_full	3	64	2	14	0.9745
main	decl_full	3	64	2	15	0.9753
main	decl_full	3	64	2	16	0.9776
main	decl_full	3	64	2	17	0.9830
main	decl_full	3	64	2	18	0.9884
main	decl_full	3	64	2	19	0.9977
main	decl_full	3	64	2	20	1.0000
main	decl_full	3	64	2	21	1.0000
main	decl_full	3	64	2	22	1.0000
main	decl_full	3	64	2	23	1.0000
main	decl_full	3	64	2	24	1.0000
main	decl_full	3	64	2	25	1.0000
main	decl_full	3	64	2	26	1.0000
main	decl_full	3	64	2	27	1.0000
main	decl_full	3	64	2	28	1.0000
main	decl_full	3	64	2	29	1.0000
main	decl_full	3	64	2	30	1.0000
main	decl_full	3	64	2	31	1.0000
main	decl_full	3	64	2	32	1.0000
main	decl_full	3	64	2	33	1.0000
main	decl_full	3	64	2	34	1.0000
main	decl_full	3	64	2	35	1.0000
main	decl_full	3	64	2	36	1.0000
main	decl_full	3	64	2	37	1.0000
main	decl_full	3	64	2	38	1.0000
main	decl_full	3	64	2	39	1.0000
main	decl_full	3	64	2	40	1.0000
main	decl_full	3	64	2	41	1.0000
main	decl_full	3	64	2	42	1.0000
main	decl_full	3	64	2	43	1.0000
main	decl_full	3	64	2	44	1.0000
main	decl_full	3	64	2	45	1.0000
